,Name,Type,Size,Shape,Datatype
1374,AwakeEventData/TT41.BPM.412349/Acquisition/verAvePos,Dataset,1,"(1,)",float32
1375,AwakeEventData/TT41.BPM.412349/Acquisition/verPos,Dataset,12,"(12,)",float32
1376,AwakeEventData/TT41.BPM.412349_HF,Group,,,
1377,AwakeEventData/TT41.BPM.412349_HF/Acquisition,Group,,,
1378,AwakeEventData/TT41.BPM.412349_HF/Acquisition/horAvePos,Dataset,1,"(1,)",float32
1379,AwakeEventData/TT41.BPM.412349_HF/Acquisition/horPos,Dataset,12,"(12,)",float32
1380,AwakeEventData/TT41.BPM.412349_HF/Acquisition/posOK,Dataset,0,"(0,)",Unsupported Datatype
1381,AwakeEventData/TT41.BPM.412349_HF/Acquisition/sigma,Dataset,12,"(12,)",int32
1382,AwakeEventData/TT41.BPM.412349_HF/Acquisition/sigmaAvePos,Dataset,1,"(1,)",float32
1383,AwakeEventData/TT41.BPM.412349_HF/Acquisition/spsExtraction,Dataset,1,(),bool
1384,AwakeEventData/TT41.BPM.412349_HF/Acquisition/spsExtractionIndex,Dataset,1,"(1,)",int32
1385,AwakeEventData/TT41.BPM.412349_HF/Acquisition/verAvePos,Dataset,1,"(1,)",float32
1386,AwakeEventData/TT41.BPM.412349_HF/Acquisition/verPos,Dataset,12,"(12,)",float32
1387,AwakeEventData/TT41.BPM.412351,Group,,,
1388,AwakeEventData/TT41.BPM.412351/Acquisition,Group,,,
1389,AwakeEventData/TT41.BPM.412351/Acquisition/horAvePos,Dataset,1,"(1,)",float32
1390,AwakeEventData/TT41.BPM.412351/Acquisition/horPos,Dataset,12,"(12,)",float32
1391,AwakeEventData/TT41.BPM.412351/Acquisition/posOK,Dataset,1,"(1,)",Unsupported Datatype
1392,AwakeEventData/TT41.BPM.412351/Acquisition/sigma,Dataset,12,"(12,)",int32
1393,AwakeEventData/TT41.BPM.412351/Acquisition/sigmaAvePos,Dataset,1,"(1,)",float32
1394,AwakeEventData/TT41.BPM.412351/Acquisition/spsExtraction,Dataset,1,(),bool
1395,AwakeEventData/TT41.BPM.412351/Acquisition/spsExtractionIndex,Dataset,1,"(1,)",int32
1396,AwakeEventData/TT41.BPM.412351/Acquisition/verAvePos,Dataset,1,"(1,)",float32
1397,AwakeEventData/TT41.BPM.412351/Acquisition/verPos,Dataset,12,"(12,)",float32
1398,AwakeEventData/TT41.BPM.412351_HF,Group,,,
1399,AwakeEventData/TT41.BPM.412351_HF/Acquisition,Group,,,
1400,AwakeEventData/TT41.BPM.412351_HF/Acquisition/horAvePos,Dataset,1,"(1,)",float32
1401,AwakeEventData/TT41.BPM.412351_HF/Acquisition/horPos,Dataset,12,"(12,)",float32
1402,AwakeEventData/TT41.BPM.412351_HF/Acquisition/posOK,Dataset,0,"(0,)",Unsupported Datatype
1403,AwakeEventData/TT41.BPM.412351_HF/Acquisition/sigma,Dataset,12,"(12,)",int32
1404,AwakeEventData/TT41.BPM.412351_HF/Acquisition/sigmaAvePos,Dataset,1,"(1,)",float32
1405,AwakeEventData/TT41.BPM.412351_HF/Acquisition/spsExtraction,Dataset,1,(),bool
1406,AwakeEventData/TT41.BPM.412351_HF/Acquisition/spsExtractionIndex,Dataset,1,"(1,)",int32
1407,AwakeEventData/TT41.BPM.412351_HF/Acquisition/verAvePos,Dataset,1,"(1,)",float32
1408,AwakeEventData/TT41.BPM.412351_HF/Acquisition/verPos,Dataset,12,"(12,)",float32
1409,AwakeEventData/TT41.BTV.412350,Group,,,
1410,AwakeEventData/TT41.BTV.412350/Acquisition,Group,,,
1411,AwakeEventData/TT41.BTV.412350/Acquisition/acqCounter,Dataset,1,"(1,)",int32
1412,AwakeEventData/TT41.BTV.412350/Acquisition/acqDesc,Dataset,1,"(1,)",|S7
1413,AwakeEventData/TT41.BTV.412350/Acquisition/acqMsg,Dataset,1,"(1,)",|S2
1414,AwakeEventData/TT41.BTV.412350/Acquisition/acqState,Dataset,1,"(1,)",int32
1415,AwakeEventData/TT41.BTV.412350/Acquisition/acqTime,Dataset,1,"(1,)",|S26
1416,AwakeEventData/TT41.BTV.412350/Acquisition/acqTimeInCycle,Dataset,1,"(1,)",float64
1417,AwakeEventData/TT41.BTV.412350/Acquisition/amplitudeSet1,Dataset,1,"(1,)",float64
1418,AwakeEventData/TT41.BTV.412350/Acquisition/amplitudeSet2,Dataset,1,"(1,)",float64
1419,AwakeEventData/TT41.BTV.412350/Acquisition/beamID,Dataset,1,"(1,)",int32
1420,AwakeEventData/TT41.BTV.412350/Acquisition/cameraOffset,Dataset,1,"(1,)",int16
1421,AwakeEventData/TT41.BTV.412350/Acquisition/cameraOffset_max,Dataset,1,"(1,)",int16
1422,AwakeEventData/TT41.BTV.412350/Acquisition/cameraOffset_min,Dataset,1,"(1,)",int16
1423,AwakeEventData/TT41.BTV.412350/Acquisition/cameraSwitch,Dataset,1,"(1,)",int32
1424,AwakeEventData/TT41.BTV.412350/Acquisition/cameraZoom,Dataset,1,"(1,)",int32
1425,AwakeEventData/TT41.BTV.412350/Acquisition/cycleTime,Dataset,1,"(1,)",|S26
1426,AwakeEventData/TT41.BTV.412350/Acquisition/descSet1,Dataset,1,"(1,)",|S21
1427,AwakeEventData/TT41.BTV.412350/Acquisition/descSet2,Dataset,1,"(1,)",|S19
1428,AwakeEventData/TT41.BTV.412350/Acquisition/deviceName,Dataset,1,"(1,)",|S15
1429,AwakeEventData/TT41.BTV.412350/Acquisition/filterSelect,Dataset,1,"(1,)",int32
1430,AwakeEventData/TT41.BTV.412350/Acquisition/filterSelectStr,Dataset,4,"(4,)",|S9
1431,AwakeEventData/TT41.BTV.412350/Acquisition/filterSelect_max,Dataset,1,"(1,)",int32
1432,AwakeEventData/TT41.BTV.412350/Acquisition/filterSelect_min,Dataset,1,"(1,)",int32
1433,AwakeEventData/TT41.BTV.412350/Acquisition/firstLamp,Dataset,1,"(1,)",int16
1434,AwakeEventData/TT41.BTV.412350/Acquisition/firstLamp_max,Dataset,1,"(1,)",int16
1435,AwakeEventData/TT41.BTV.412350/Acquisition/firstLamp_min,Dataset,1,"(1,)",int16
1436,AwakeEventData/TT41.BTV.412350/Acquisition/leftBottomReference,Dataset,2,"(2,)",int16
1437,AwakeEventData/TT41.BTV.412350/Acquisition/leftTopReference,Dataset,2,"(2,)",int16
1438,AwakeEventData/TT41.BTV.412350/Acquisition/mire,Dataset,1,"(1,)",int32
1439,AwakeEventData/TT41.BTV.412350/Acquisition/nbAcq,Dataset,1,"(1,)",int32
1440,AwakeEventData/TT41.BTV.412350/Acquisition/nbDataSets,Dataset,1,"(1,)",int32
1441,AwakeEventData/TT41.BTV.412350/Acquisition/nbGates,Dataset,1,"(1,)",int32
1442,AwakeEventData/TT41.BTV.412350/Acquisition/nbPtsPerProjInSet1,Dataset,1,"(1,)",int32
1443,AwakeEventData/TT41.BTV.412350/Acquisition/nbPtsPerProjInSet2,Dataset,1,"(1,)",int32
1444,AwakeEventData/TT41.BTV.412350/Acquisition/observables,Dataset,1,"(1,)",int32
1445,AwakeEventData/TT41.BTV.412350/Acquisition/offsetCalSet1,Dataset,4,"(4,)",float64
1446,AwakeEventData/TT41.BTV.412350/Acquisition/offsetCalSet2,Dataset,4,"(4,)",float64
1447,AwakeEventData/TT41.BTV.412350/Acquisition/offsetSet1,Dataset,1,"(1, 1)",float64
1448,AwakeEventData/TT41.BTV.412350/Acquisition/offsetSet2,Dataset,1,"(1, 1)",float64
1449,AwakeEventData/TT41.BTV.412350/Acquisition/pixelCalSet1,Dataset,4,"(4,)",float64
1450,AwakeEventData/TT41.BTV.412350/Acquisition/pixelCalSet2,Dataset,4,"(4,)",float64
1451,AwakeEventData/TT41.BTV.412350/Acquisition/planeSet1,Dataset,1,"(1,)",int32
1452,AwakeEventData/TT41.BTV.412350/Acquisition/planeSet2,Dataset,1,"(1,)",int32
1453,AwakeEventData/TT41.BTV.412350/Acquisition/positionSet1,Dataset,1,"(1,)",float64
1454,AwakeEventData/TT41.BTV.412350/Acquisition/positionSet2,Dataset,1,"(1,)",float64
1455,AwakeEventData/TT41.BTV.412350/Acquisition/projDataSet1,Dataset,400,"(1, 400)",float64
1456,AwakeEventData/TT41.BTV.412350/Acquisition/projDataSet2,Dataset,300,"(1, 300)",float64
1457,AwakeEventData/TT41.BTV.412350/Acquisition/projPositionSet1,Dataset,400,"(1, 400)",float64
1458,AwakeEventData/TT41.BTV.412350/Acquisition/projPositionSet2,Dataset,300,"(1, 300)",float64
1459,AwakeEventData/TT41.BTV.412350/Acquisition/propType,Dataset,1,"(1,)",int32
1460,AwakeEventData/TT41.BTV.412350/Acquisition/rightBottomReference,Dataset,2,"(2,)",int16
1461,AwakeEventData/TT41.BTV.412350/Acquisition/rightTopReference,Dataset,2,"(2,)",int16
1462,AwakeEventData/TT41.BTV.412350/Acquisition/saturationThreshold,Dataset,1,"(1,)",int16
1463,AwakeEventData/TT41.BTV.412350/Acquisition/screenSelect,Dataset,1,"(1,)",int32
1464,AwakeEventData/TT41.BTV.412350/Acquisition/screenSelectStr,Dataset,4,"(4,)",|S10
1465,AwakeEventData/TT41.BTV.412350/Acquisition/screenSelect_max,Dataset,1,"(1,)",int32
1466,AwakeEventData/TT41.BTV.412350/Acquisition/screenSelect_min,Dataset,1,"(1,)",int32
1467,AwakeEventData/TT41.BTV.412350/Acquisition/secondLamp,Dataset,1,"(1,)",int16
1468,AwakeEventData/TT41.BTV.412350/Acquisition/secondLamp_max,Dataset,1,"(1,)",int16
1469,AwakeEventData/TT41.BTV.412350/Acquisition/secondLamp_min,Dataset,1,"(1,)",int16
1470,AwakeEventData/TT41.BTV.412350/Acquisition/sigmaSet1,Dataset,1,"(1,)",float64
1471,AwakeEventData/TT41.BTV.412350/Acquisition/sigmaSet2,Dataset,1,"(1,)",float64
1472,AwakeEventData/TT41.BTV.412350/Acquisition/superCycleNb,Dataset,1,"(1,)",int32
1473,AwakeEventData/TT41.BTV.412350/Acquisition/tgSet1,Dataset,1,"(1, 1)",float64
1474,AwakeEventData/TT41.BTV.412350/Acquisition/tgSet2,Dataset,1,"(1, 1)",float64
1475,AwakeEventData/TT41.BTV.412350/Acquisition/userImageSelection,Dataset,1,"(1,)",Unsupported Datatype
1476,AwakeEventData/TT41.BTV.412350/Acquisition/userImageSelectionNumber,Dataset,1,"(1,)",int16
1477,AwakeEventData/TT41.BTV.412350/Acquisition/videoGain,Dataset,1,"(1,)",int32
1478,AwakeEventData/TT41.BTV.412350/Image,Group,,,
1479,AwakeEventData/TT41.BTV.412350/Image/acqCounter,Dataset,1,"(1,)",int32
1480,AwakeEventData/TT41.BTV.412350/Image/acqDesc,Dataset,1,"(1,)",|S7
1481,AwakeEventData/TT41.BTV.412350/Image/acqMsg,Dataset,1,"(1,)",|S2
1482,AwakeEventData/TT41.BTV.412350/Image/acqState,Dataset,1,"(1,)",int32
1483,AwakeEventData/TT41.BTV.412350/Image/acqTime,Dataset,1,"(1,)",|S26
1484,AwakeEventData/TT41.BTV.412350/Image/acqTimeInCycle,Dataset,1,"(1,)",float64
1485,AwakeEventData/TT41.BTV.412350/Image/amplitudeSet1,Dataset,1,"(1,)",float64
1486,AwakeEventData/TT41.BTV.412350/Image/amplitudeSet2,Dataset,1,"(1,)",float64
1487,AwakeEventData/TT41.BTV.412350/Image/beamID,Dataset,1,"(1,)",int32
1488,AwakeEventData/TT41.BTV.412350/Image/cameraOffset,Dataset,1,"(1,)",int16
1489,AwakeEventData/TT41.BTV.412350/Image/cameraOffset_max,Dataset,1,"(1,)",int16
1490,AwakeEventData/TT41.BTV.412350/Image/cameraOffset_min,Dataset,1,"(1,)",int16
1491,AwakeEventData/TT41.BTV.412350/Image/cameraSwitch,Dataset,1,"(1,)",int32
1492,AwakeEventData/TT41.BTV.412350/Image/cameraZoom,Dataset,1,"(1,)",int32
1493,AwakeEventData/TT41.BTV.412350/Image/cycleTime,Dataset,1,"(1,)",|S26
1494,AwakeEventData/TT41.BTV.412350/Image/descSet1,Dataset,1,"(1,)",|S21
1495,AwakeEventData/TT41.BTV.412350/Image/descSet2,Dataset,1,"(1,)",|S19
1496,AwakeEventData/TT41.BTV.412350/Image/deviceName,Dataset,1,"(1,)",|S15
1497,AwakeEventData/TT41.BTV.412350/Image/filterSelect,Dataset,1,"(1,)",int32
1498,AwakeEventData/TT41.BTV.412350/Image/filterSelectStr,Dataset,4,"(4,)",|S9
1499,AwakeEventData/TT41.BTV.412350/Image/filterSelect_max,Dataset,1,"(1,)",int32
1500,AwakeEventData/TT41.BTV.412350/Image/filterSelect_min,Dataset,1,"(1,)",int32
1501,AwakeEventData/TT41.BTV.412350/Image/firstLamp,Dataset,1,"(1,)",int16
1502,AwakeEventData/TT41.BTV.412350/Image/firstLamp_max,Dataset,1,"(1,)",int16
1503,AwakeEventData/TT41.BTV.412350/Image/firstLamp_min,Dataset,1,"(1,)",int16
1504,AwakeEventData/TT41.BTV.412350/Image/imagePositionSet1,Dataset,400,"(1, 400)",float64
1505,AwakeEventData/TT41.BTV.412350/Image/imagePositionSet1_unit,Dataset,1,"(1,)",|S2
1506,AwakeEventData/TT41.BTV.412350/Image/imagePositionSet2,Dataset,300,"(1, 300)",float64
1507,AwakeEventData/TT41.BTV.412350/Image/imagePositionSet2_unit,Dataset,1,"(1,)",|S2
1508,AwakeEventData/TT41.BTV.412350/Image/imageSet,Dataset,120000,"(1, 120000)",int16
1509,AwakeEventData/TT41.BTV.412350/Image/leftBottomReference,Dataset,2,"(2,)",int16
1510,AwakeEventData/TT41.BTV.412350/Image/leftTopReference,Dataset,2,"(2,)",int16
1511,AwakeEventData/TT41.BTV.412350/Image/mire,Dataset,1,"(1,)",int32
1512,AwakeEventData/TT41.BTV.412350/Image/nbAcq,Dataset,1,"(1,)",int32
1513,AwakeEventData/TT41.BTV.412350/Image/nbDataSets,Dataset,1,"(1,)",int32
1514,AwakeEventData/TT41.BTV.412350/Image/nbImages,Dataset,1,"(1,)",int32
1515,AwakeEventData/TT41.BTV.412350/Image/nbPtsInSet1,Dataset,1,"(1,)",int32
1516,AwakeEventData/TT41.BTV.412350/Image/nbPtsInSet2,Dataset,1,"(1,)",int32
1517,AwakeEventData/TT41.BTV.412350/Image/observables,Dataset,1,"(1,)",int32
1518,AwakeEventData/TT41.BTV.412350/Image/offsetCalSet1,Dataset,4,"(4,)",float64
1519,AwakeEventData/TT41.BTV.412350/Image/offsetCalSet2,Dataset,4,"(4,)",float64
1520,AwakeEventData/TT41.BTV.412350/Image/pixelCalSet1,Dataset,4,"(4,)",float64
1521,AwakeEventData/TT41.BTV.412350/Image/pixelCalSet2,Dataset,4,"(4,)",float64
1522,AwakeEventData/TT41.BTV.412350/Image/planeSet1,Dataset,1,"(1,)",int32
1523,AwakeEventData/TT41.BTV.412350/Image/planeSet2,Dataset,1,"(1,)",int32
1524,AwakeEventData/TT41.BTV.412350/Image/positionSet1,Dataset,1,"(1,)",float64
1525,AwakeEventData/TT41.BTV.412350/Image/positionSet2,Dataset,1,"(1,)",float64
1526,AwakeEventData/TT41.BTV.412350/Image/propType,Dataset,1,"(1,)",int32
1527,AwakeEventData/TT41.BTV.412350/Image/rightBottomReference,Dataset,2,"(2,)",int16
1528,AwakeEventData/TT41.BTV.412350/Image/rightTopReference,Dataset,2,"(2,)",int16
1529,AwakeEventData/TT41.BTV.412350/Image/saturationThreshold,Dataset,1,"(1,)",int16
1530,AwakeEventData/TT41.BTV.412350/Image/screenSelect,Dataset,1,"(1,)",int32
1531,AwakeEventData/TT41.BTV.412350/Image/screenSelectStr,Dataset,4,"(4,)",|S10
1532,AwakeEventData/TT41.BTV.412350/Image/screenSelect_max,Dataset,1,"(1,)",int32
1533,AwakeEventData/TT41.BTV.412350/Image/screenSelect_min,Dataset,1,"(1,)",int32
1534,AwakeEventData/TT41.BTV.412350/Image/secondLamp,Dataset,1,"(1,)",int16
1535,AwakeEventData/TT41.BTV.412350/Image/secondLamp_max,Dataset,1,"(1,)",int16
1536,AwakeEventData/TT41.BTV.412350/Image/secondLamp_min,Dataset,1,"(1,)",int16
1537,AwakeEventData/TT41.BTV.412350/Image/sigmaSet1,Dataset,1,"(1,)",float64
1538,AwakeEventData/TT41.BTV.412350/Image/sigmaSet2,Dataset,1,"(1,)",float64
1539,AwakeEventData/TT41.BTV.412350/Image/superCycleNb,Dataset,1,"(1,)",int32
1540,AwakeEventData/TT41.BTV.412350/Image/userImageSelection,Dataset,1,"(1,)",Unsupported Datatype
1541,AwakeEventData/TT41.BTV.412350/Image/userImageSelectionNumber,Dataset,1,"(1,)",int16
1542,AwakeEventData/TT41.BTV.412350/Image/videoGain,Dataset,1,"(1,)",int32
1543,AwakeEventData/TT41.BTV.412350.STREAK,Group,,,
1544,AwakeEventData/TT41.BTV.412350.STREAK/StreakImage,Dataset,1,(),|S105
1545,AwakeEventData/TT41.BTV.412353,Group,,,
1546,AwakeEventData/TT41.BTV.412353/Acquisition,Group,,,
1547,AwakeEventData/TT41.BTV.412353/Acquisition/acqCounter,Dataset,1,"(1,)",int32
1548,AwakeEventData/TT41.BTV.412353/Acquisition/acqDesc,Dataset,1,"(1,)",|S7
1549,AwakeEventData/TT41.BTV.412353/Acquisition/acqMsg,Dataset,1,"(1,)",|S2
1550,AwakeEventData/TT41.BTV.412353/Acquisition/acqState,Dataset,1,"(1,)",int32
1551,AwakeEventData/TT41.BTV.412353/Acquisition/acqTime,Dataset,1,"(1,)",|S26
1552,AwakeEventData/TT41.BTV.412353/Acquisition/acqTimeInCycle,Dataset,1,"(1,)",float64
1553,AwakeEventData/TT41.BTV.412353/Acquisition/amplitudeSet1,Dataset,1,"(1,)",float64
1554,AwakeEventData/TT41.BTV.412353/Acquisition/amplitudeSet2,Dataset,1,"(1,)",float64
1555,AwakeEventData/TT41.BTV.412353/Acquisition/beamID,Dataset,1,"(1,)",int32
1556,AwakeEventData/TT41.BTV.412353/Acquisition/cameraOffset,Dataset,1,"(1,)",int16
1557,AwakeEventData/TT41.BTV.412353/Acquisition/cameraOffset_max,Dataset,1,"(1,)",int16
1558,AwakeEventData/TT41.BTV.412353/Acquisition/cameraOffset_min,Dataset,1,"(1,)",int16
1559,AwakeEventData/TT41.BTV.412353/Acquisition/cameraSwitch,Dataset,1,"(1,)",int32
1560,AwakeEventData/TT41.BTV.412353/Acquisition/cameraZoom,Dataset,1,"(1,)",int32
1561,AwakeEventData/TT41.BTV.412353/Acquisition/cycleTime,Dataset,1,"(1,)",|S26
1562,AwakeEventData/TT41.BTV.412353/Acquisition/descSet1,Dataset,1,"(1,)",|S21
1563,AwakeEventData/TT41.BTV.412353/Acquisition/descSet2,Dataset,1,"(1,)",|S19
1564,AwakeEventData/TT41.BTV.412353/Acquisition/deviceName,Dataset,1,"(1,)",|S15
1565,AwakeEventData/TT41.BTV.412353/Acquisition/filterSelect,Dataset,1,"(1,)",int32
1566,AwakeEventData/TT41.BTV.412353/Acquisition/filterSelectStr,Dataset,4,"(4,)",|S9
1567,AwakeEventData/TT41.BTV.412353/Acquisition/filterSelect_max,Dataset,1,"(1,)",int32
1568,AwakeEventData/TT41.BTV.412353/Acquisition/filterSelect_min,Dataset,1,"(1,)",int32
1569,AwakeEventData/TT41.BTV.412353/Acquisition/firstLamp,Dataset,1,"(1,)",int16
1570,AwakeEventData/TT41.BTV.412353/Acquisition/firstLamp_max,Dataset,1,"(1,)",int16
1571,AwakeEventData/TT41.BTV.412353/Acquisition/firstLamp_min,Dataset,1,"(1,)",int16
1572,AwakeEventData/TT41.BTV.412353/Acquisition/leftBottomReference,Dataset,2,"(2,)",int16
1573,AwakeEventData/TT41.BTV.412353/Acquisition/leftTopReference,Dataset,2,"(2,)",int16
1574,AwakeEventData/TT41.BTV.412353/Acquisition/mire,Dataset,1,"(1,)",int32
1575,AwakeEventData/TT41.BTV.412353/Acquisition/nbAcq,Dataset,1,"(1,)",int32
1576,AwakeEventData/TT41.BTV.412353/Acquisition/nbDataSets,Dataset,1,"(1,)",int32
1577,AwakeEventData/TT41.BTV.412353/Acquisition/nbGates,Dataset,1,"(1,)",int32
1578,AwakeEventData/TT41.BTV.412353/Acquisition/nbPtsPerProjInSet1,Dataset,1,"(1,)",int32
1579,AwakeEventData/TT41.BTV.412353/Acquisition/nbPtsPerProjInSet2,Dataset,1,"(1,)",int32
1580,AwakeEventData/TT41.BTV.412353/Acquisition/observables,Dataset,1,"(1,)",int32
1581,AwakeEventData/TT41.BTV.412353/Acquisition/offsetCalSet1,Dataset,4,"(4,)",float64
1582,AwakeEventData/TT41.BTV.412353/Acquisition/offsetCalSet2,Dataset,4,"(4,)",float64
1583,AwakeEventData/TT41.BTV.412353/Acquisition/offsetSet1,Dataset,1,"(1, 1)",float64
1584,AwakeEventData/TT41.BTV.412353/Acquisition/offsetSet2,Dataset,1,"(1, 1)",float64
1585,AwakeEventData/TT41.BTV.412353/Acquisition/pixelCalSet1,Dataset,4,"(4,)",float64
1586,AwakeEventData/TT41.BTV.412353/Acquisition/pixelCalSet2,Dataset,4,"(4,)",float64
1587,AwakeEventData/TT41.BTV.412353/Acquisition/planeSet1,Dataset,1,"(1,)",int32
1588,AwakeEventData/TT41.BTV.412353/Acquisition/planeSet2,Dataset,1,"(1,)",int32
1589,AwakeEventData/TT41.BTV.412353/Acquisition/positionSet1,Dataset,1,"(1,)",float64
1590,AwakeEventData/TT41.BTV.412353/Acquisition/positionSet2,Dataset,1,"(1,)",float64
1591,AwakeEventData/TT41.BTV.412353/Acquisition/projDataSet1,Dataset,400,"(1, 400)",float64
1592,AwakeEventData/TT41.BTV.412353/Acquisition/projDataSet2,Dataset,300,"(1, 300)",float64
1593,AwakeEventData/TT41.BTV.412353/Acquisition/projPositionSet1,Dataset,400,"(1, 400)",float64
1594,AwakeEventData/TT41.BTV.412353/Acquisition/projPositionSet2,Dataset,300,"(1, 300)",float64
1595,AwakeEventData/TT41.BTV.412353/Acquisition/propType,Dataset,1,"(1,)",int32
1596,AwakeEventData/TT41.BTV.412353/Acquisition/rightBottomReference,Dataset,2,"(2,)",int16
1597,AwakeEventData/TT41.BTV.412353/Acquisition/rightTopReference,Dataset,2,"(2,)",int16
1598,AwakeEventData/TT41.BTV.412353/Acquisition/saturationThreshold,Dataset,1,"(1,)",int16
1599,AwakeEventData/TT41.BTV.412353/Acquisition/screenSelect,Dataset,1,"(1,)",int32
1600,AwakeEventData/TT41.BTV.412353/Acquisition/screenSelectStr,Dataset,4,"(4,)",|S10
1601,AwakeEventData/TT41.BTV.412353/Acquisition/screenSelect_max,Dataset,1,"(1,)",int32
1602,AwakeEventData/TT41.BTV.412353/Acquisition/screenSelect_min,Dataset,1,"(1,)",int32
1603,AwakeEventData/TT41.BTV.412353/Acquisition/secondLamp,Dataset,1,"(1,)",int16
1604,AwakeEventData/TT41.BTV.412353/Acquisition/secondLamp_max,Dataset,1,"(1,)",int16
1605,AwakeEventData/TT41.BTV.412353/Acquisition/secondLamp_min,Dataset,1,"(1,)",int16
1606,AwakeEventData/TT41.BTV.412353/Acquisition/sigmaSet1,Dataset,1,"(1,)",float64
1607,AwakeEventData/TT41.BTV.412353/Acquisition/sigmaSet2,Dataset,1,"(1,)",float64
1608,AwakeEventData/TT41.BTV.412353/Acquisition/superCycleNb,Dataset,1,"(1,)",int32
1609,AwakeEventData/TT41.BTV.412353/Acquisition/tgSet1,Dataset,1,"(1, 1)",float64
1610,AwakeEventData/TT41.BTV.412353/Acquisition/tgSet2,Dataset,1,"(1, 1)",float64
1611,AwakeEventData/TT41.BTV.412353/Acquisition/userImageSelection,Dataset,1,"(1,)",Unsupported Datatype
1612,AwakeEventData/TT41.BTV.412353/Acquisition/userImageSelectionNumber,Dataset,1,"(1,)",int16
1613,AwakeEventData/TT41.BTV.412353/Acquisition/videoGain,Dataset,1,"(1,)",int32
1614,AwakeEventData/TT41.BTV.412353/Image,Group,,,
1615,AwakeEventData/TT41.BTV.412353/Image/acqCounter,Dataset,1,"(1,)",int32
1616,AwakeEventData/TT41.BTV.412353/Image/acqDesc,Dataset,1,"(1,)",|S7
1617,AwakeEventData/TT41.BTV.412353/Image/acqMsg,Dataset,1,"(1,)",|S2
1618,AwakeEventData/TT41.BTV.412353/Image/acqState,Dataset,1,"(1,)",int32
1619,AwakeEventData/TT41.BTV.412353/Image/acqTime,Dataset,1,"(1,)",|S26
1620,AwakeEventData/TT41.BTV.412353/Image/acqTimeInCycle,Dataset,1,"(1,)",float64
1621,AwakeEventData/TT41.BTV.412353/Image/amplitudeSet1,Dataset,1,"(1,)",float64
1622,AwakeEventData/TT41.BTV.412353/Image/amplitudeSet2,Dataset,1,"(1,)",float64
1623,AwakeEventData/TT41.BTV.412353/Image/beamID,Dataset,1,"(1,)",int32
1624,AwakeEventData/TT41.BTV.412353/Image/cameraOffset,Dataset,1,"(1,)",int16
1625,AwakeEventData/TT41.BTV.412353/Image/cameraOffset_max,Dataset,1,"(1,)",int16
1626,AwakeEventData/TT41.BTV.412353/Image/cameraOffset_min,Dataset,1,"(1,)",int16
1627,AwakeEventData/TT41.BTV.412353/Image/cameraSwitch,Dataset,1,"(1,)",int32
1628,AwakeEventData/TT41.BTV.412353/Image/cameraZoom,Dataset,1,"(1,)",int32
1629,AwakeEventData/TT41.BTV.412353/Image/cycleTime,Dataset,1,"(1,)",|S26
1630,AwakeEventData/TT41.BTV.412353/Image/descSet1,Dataset,1,"(1,)",|S21
1631,AwakeEventData/TT41.BTV.412353/Image/descSet2,Dataset,1,"(1,)",|S19
1632,AwakeEventData/TT41.BTV.412353/Image/deviceName,Dataset,1,"(1,)",|S15
1633,AwakeEventData/TT41.BTV.412353/Image/filterSelect,Dataset,1,"(1,)",int32
1634,AwakeEventData/TT41.BTV.412353/Image/filterSelectStr,Dataset,4,"(4,)",|S9
1635,AwakeEventData/TT41.BTV.412353/Image/filterSelect_max,Dataset,1,"(1,)",int32
1636,AwakeEventData/TT41.BTV.412353/Image/filterSelect_min,Dataset,1,"(1,)",int32
1637,AwakeEventData/TT41.BTV.412353/Image/firstLamp,Dataset,1,"(1,)",int16
1638,AwakeEventData/TT41.BTV.412353/Image/firstLamp_max,Dataset,1,"(1,)",int16
1639,AwakeEventData/TT41.BTV.412353/Image/firstLamp_min,Dataset,1,"(1,)",int16
1640,AwakeEventData/TT41.BTV.412353/Image/imagePositionSet1,Dataset,400,"(1, 400)",float64
1641,AwakeEventData/TT41.BTV.412353/Image/imagePositionSet1_unit,Dataset,1,"(1,)",|S2
1642,AwakeEventData/TT41.BTV.412353/Image/imagePositionSet2,Dataset,300,"(1, 300)",float64
1643,AwakeEventData/TT41.BTV.412353/Image/imagePositionSet2_unit,Dataset,1,"(1,)",|S2
1644,AwakeEventData/TT41.BTV.412353/Image/imageSet,Dataset,120000,"(1, 120000)",int16
1645,AwakeEventData/TT41.BTV.412353/Image/leftBottomReference,Dataset,2,"(2,)",int16
1646,AwakeEventData/TT41.BTV.412353/Image/leftTopReference,Dataset,2,"(2,)",int16
1647,AwakeEventData/TT41.BTV.412353/Image/mire,Dataset,1,"(1,)",int32
1648,AwakeEventData/TT41.BTV.412353/Image/nbAcq,Dataset,1,"(1,)",int32
1649,AwakeEventData/TT41.BTV.412353/Image/nbDataSets,Dataset,1,"(1,)",int32
1650,AwakeEventData/TT41.BTV.412353/Image/nbImages,Dataset,1,"(1,)",int32
1651,AwakeEventData/TT41.BTV.412353/Image/nbPtsInSet1,Dataset,1,"(1,)",int32
1652,AwakeEventData/TT41.BTV.412353/Image/nbPtsInSet2,Dataset,1,"(1,)",int32
1653,AwakeEventData/TT41.BTV.412353/Image/observables,Dataset,1,"(1,)",int32
1654,AwakeEventData/TT41.BTV.412353/Image/offsetCalSet1,Dataset,4,"(4,)",float64
